Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_HRK,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP
AR431159191181197312,AMERICAN HOSPITAL ASSOCIATION PAC,EIN ID 36-2996517,US,US-Federal,125,94100,82800,6673500,163750,622100,2153000,625000,26790000,359500,398100,872250,71550
AR431748254535778304,DANIEL WEBSTER FOR CONGRESS,EIN ID 27-2412560,US,US-Federal,20,100,50,5750,150,500,2000,500,22500,300,375,750,50
AR431946441506684928,ASSOCIATED BUILDERS AND CONTRACTORS POLITICAL ACTION COMMITTEE  (ABC PAC),FEC ID C00010421,US,US-Federal,2,4200,3700,296250,7275,27600,96000,27500,1192500,16000,17700,39000,3200
AR43229498669268992,COMMUNITY ISSUES PROJECT,EIN ID 83-1865509,US,US-Federal,1,1900,1700,135000,3300,12600,44000,12500,540000,7300,8025,18000,1450
AR432363981047332864,"THERESA GREENFIELD FOR IOWA, INC.",EIN ID 83-4679078,US,US-Federal,13,2900,2550,205250,5025,19100,66000,19000,825000,11100,12225,27000,2200
AR432554471436845056,XOCHITL FOR NEW MEXICO,FEC ID C00666149,US,US-Federal,3,6900,6050,486500,11950,45400,157000,45500,1950000,26200,29025,63750,5200
AR433345570053029888,"ENTUSIASMO Y MUCHO VALOR, S.L.U.",,"ES, EU",EU-Parliament,110,22700,20000,1611250,39525,150200,520000,151000,6465000,86800,96150,210750,17250
AR433916766343659520,MISSOURI RISING ACTION,FEC ID C00652875,US,US-Federal,8,71000,62500,5036250,123575,469500,1625000,471500,20220000,271300,300450,658500,54000
AR434089389669220352,COLORADO REPUBLICAN COMMITTEE,FEC ID C00033134,US,US-Federal,4,89700,78900,6358000,156025,592700,2051000,595500,25522500,342500,379275,831000,68150
AR434536890901725184,SCHOLTEN4IOWA CAMPAIGN COMMITTEE,FEC ID C00650622,US,US-Federal,3,13400,11800,952500,23375,88800,307000,89000,3825000,51300,56850,124500,10200
AR434961577267953664,Avante La Laguna,,"ES, EU",EU-Parliament,7,900,800,65000,1600,6100,21000,6000,262500,3500,3900,8250,700
AR434979994087718912,Zephyr for New York,EIN ID 47-1058084,US,US-Federal,38,42700,37550,3027500,74300,282200,977000,283500,12157500,163100,180600,396000,32450
AR435389012413251584,"KEVIN ABEL FOR CONGRESS, INC.",FEC ID C00658625,US,US-Federal,9,500,450,36000,875,3300,12000,3500,142500,1900,2175,4500,400
AR435777689773670400,YJL MEDIA LLC,EIN ID 82-2241747,US,US-Federal,11,2000,1750,141750,3475,13200,46000,13500,570000,7600,8475,18750,1500
AR435820020971339776,CONSERVATIVE TRIUMPH FUND,FEC ID C00634717,US,US-Federal,13,36200,31850,2565500,62950,239200,828000,240000,10297500,138200,153075,335250,27500
AR436057515482939392,"Data Targeting, Inc.",EIN ID 59-3347457,US,US-Federal,86,20300,17850,1437000,35250,134000,464000,134500,5767500,77400,85725,187500,15400
AR436514912320094208,SINEMA FOR ARIZONA,FEC ID C00508804,US,US-Federal,248,678300,596950,48101500,1180325,4483900,15521000,4504000,193095000,2591300,2869425,6288000,515550
AR437684792692047872,MONOCLE CONSULTING LLC,EIN ID 83-1423106,US,US-Federal,1,2700,2350,190500,4675,17800,61000,18000,765000,10300,11400,24750,2050
AR439033893459329024,"RECRUE MEDIA, LLC",EIN ID 27-2630808,US,US-Federal,5551,285600,251350,20252750,496950,1887900,6535000,1896500,81300000,1091000,1208100,2647500,217050
AR439052860034908160,Venstre Egedalkreds,,"DK, EU",EU-Parliament,6,1500,1300,105250,2575,9800,34000,10000,420000,5700,6300,13500,1150
AR439538019540664320,JON HOADLEY FOR CONGRESS,EIN ID 83-4216195,US,US-Federal,4,800,650,53500,1325,5000,17000,5000,217500,2900,3225,6750,550
AR440044344645255168,FRIENDS OF JERRED TAYLOR,EIN ID 83-2071477,US,US-Federal,5,200,150,12750,300,1200,4000,1000,52500,700,750,1500,150
AR441112520191639552,Suomen Keskusta r.p.,,"EU, FI",EU-Parliament,34,27700,24400,1966750,48275,183300,635000,184000,7897500,106000,117300,257250,21100
AR441735393528774656,DIGICO LLC,EIN ID 82-0809036,US,US-Federal,15,22200,19550,1573750,38625,146700,508000,147500,6315000,84800,93900,205500,16850
AR441827202749693952,Antikorupcija-platforma za borbu protiv korupcije,,"EU, HR",EU-Parliament,5,2200,1950,158250,3875,14800,51000,15000,637500,8500,9450,21000,1700
AR441998451685720064,SOCIALWAY ESERVICES LTD,,"CY, EU",EU-Parliament,3,100,100,9750,250,900,3000,1000,37500,500,600,1500,100
AR443205440575111168,MONTANA NATIVE VOTE,EIN ID 45-5363321,US,US-Federal,2,500,450,37500,925,3500,12000,3500,150000,2000,2250,5250,400
AR443277183708823552,Slovenská ľudová strana Andreja Hlinku,,"CZ, DE, EU, GB, SK",EU-Parliament,194,9700,8550,688000,16875,64100,222000,64500,2760000,37100,41025,90000,7350
AR443573776970416128,CFG Action Montana,EIN ID 82-2295568,US,US-Federal,343,96500,84900,6841500,167875,637800,2208000,640500,27465000,368600,408150,894750,73350
AR444049865505243136,HOUSE REPUBLICAN CAMPAIGN COMMITTEE INC,EIN ID 26-4348367,US,US-Federal,1,400,400,31250,775,2900,10000,3000,127500,1700,1875,3750,350
AR444396211667992576,PETE STAUBER FOR CONGRESS VOLUNTEER COMMITTEE,FEC ID C00650697,US,US-Federal,33,62300,54850,4418750,108425,411900,1426000,414000,17737500,238000,263625,577500,47350
AR444440192133103616,SABER COMMUNICATIONS INC,EIN ID 54-1661181,US,US-Federal,32,4300,3800,308000,7550,28700,99000,29000,1237500,16600,18375,40500,3300
AR445004791353966592,TRADE WORKS FOR AMERICA,EIN ID 83-2892302,US,US-Federal,75,311700,274350,22106000,542450,2060700,7133000,2070000,88740000,1190900,1318725,2889750,236950
AR445348388737646592,AMY MCGRATH FOR CONGRESS,FEC ID C00646745,US,US-Federal,54,103900,91450,7370500,180850,687100,2378000,690000,29587500,397100,439650,963750,79000
AR445403914074849280,NC 8TH DISTRICT DEC,EIN ID 83-2899076,US,US-Federal,2,100,50,4750,125,400,2000,500,22500,300,300,750,50
AR445522111574835200,STEWART FOR SENATE INC,FEC ID C00650374,US,US-Federal,92,6900,6100,491250,12050,45800,159000,46000,1972500,26500,29325,64500,5250
AR445939925993390080,Karl Dean for Governor,EIN ID 82-0624155,US,US-Federal,1,100,100,7750,200,700,2000,500,30000,400,450,750,100
AR44622579901661184,WENDYROGERS.ORG,FEC ID C00510958,US,US-Federal,7,54700,48150,3880000,95200,361700,1252000,363500,15577500,209000,231450,507000,41600
AR446654883429351424,KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,,"DK, EU, PL",EU-Parliament,27,1600,1400,113000,2775,10500,36000,10500,450000,6100,6750,15000,1200
AR446951476690944000,UPTON FOR ALL OF US,FEC ID C00200584,US,US-Federal,17,6200,5400,437000,10725,40700,141000,41000,1755000,23500,26100,57000,4700
AR447694746551320576,MJ FOR TEXAS,FEC ID C00649350,US,US-Federal,49,48200,42400,3415500,83800,318400,1102000,320000,13710000,184000,203775,446250,36600
AR447862147196649472,Nye Borgerlige,,"DK, EU",EU-Parliament,18,7000,6100,493250,12100,46000,159000,46000,1980000,26600,29400,64500,5300
AR450025711202205696,LEA MARQUEZ PETERSON FOR CONGRESS,FEC ID C00663054,US,US-Federal,16,8100,7150,578000,14175,53900,186000,54000,2317500,31100,34500,75750,6200
AR450262655957991424,ΣΣ ΙΠΠΟΚΑΜΠΟΣ ΕΛΛΑΣ ΙΚΕ,,"EU, GR",EU-Parliament,1,0,0,0,0,0,0,0,0,0,0,0,0
AR451132369655562240,Apurv Modi,,IN,IN-General,27,700,600,47500,1175,4400,15000,4500,187500,2600,2850,6000,500
AR451162606225326080,GROWTH ENERGY,EIN ID 26-3542537,US,US-Federal,7,70000,61600,4963750,121800,462700,1602000,465000,19927500,267400,296100,648750,53200
AR451197240841601024,"COR STRATEGIES, INC",EIN ID 27-1216210,US,US-Federal,2,0,0,0,0,0,0,0,0,0,0,0,0
AR451284377138102272,JESSICA CISNEROS FOR CONGRESS,FEC ID C00709006,US,US-Federal,7,2300,2050,166250,4075,15500,54000,15500,667500,9000,9900,21750,1800
AR452277511015890944,MORRISEY FOR SENATE INC,FEC ID C00651075,US,US-Federal,212,38700,34050,2742000,67275,255600,885000,257000,11010000,147700,163575,358500,29400
AR452429243620524032,BETSY RADER FOR CONGRESS,FEC ID C00637967,US,US-Federal,4,1000,850,68750,1675,6400,22000,6500,277500,3700,4125,9000,750
AR452514455771676672,Girish Shet,,IN,IN-General,1,0,0,250,0,0,0,0,0,0,0,0,0
AR453403410922733568,BURCHETT FOR CONGRESS,FEC ID C00652149,US,US-Federal,70,1100,950,76250,1875,7100,25000,7000,307500,4100,4575,9750,800
AR453512812329697280,CDA Doetinchem,,"EU, NL",EU-Parliament,67,1600,1400,114500,2800,10700,37000,10500,457500,6200,6825,15000,1250
AR454464439643537408,GREG PENCE FOR CONGRESS,FEC ID C00658401,US,US-Federal,4,4500,3950,319250,7825,29800,103000,30000,1282500,17200,19050,42000,3400
AR454529310829576192,JOSH HAWLEY FOR SENATE,FEC ID C00652727,US,US-Federal,289,197000,173350,13969500,342800,1302200,4507000,1308000,56077500,752600,833325,1826250,149700
AR454946300614410240,Rameshkumar,,IN,IN-General,1,0,0,0,0,0,0,0,0,0,0,0,0
AR455239595341119488,ARTHUR S BROWN II,EIN ID 20-0606518,US,US-Federal,6,5300,4650,374000,9175,34900,121000,35000,1500000,20100,22275,48750,4000
AR455958675945684992,COMMITTEE TO ELECT JARED GOLDEN,FEC ID C00653816,US,US-Federal,15,9200,8100,653000,16025,60900,211000,61000,2617500,35200,38925,85500,7000
AR455991661294518272,DEBBIE FOR CONGRESS,FEC ID C00652065,US,US-Federal,11,26800,23550,1897250,46550,176900,612000,177500,7620000,102200,113175,248250,20350
AR456365495247962112,HENRY MCMASTER FOR GOVERNOR,EIN ID 81-3788778,US,US-Federal,9,5400,4750,382500,9375,35700,123000,36000,1537500,20600,22800,50250,4100
AR456734381399080960,SPD,,"DE, EU",EU-Parliament,67,148000,130250,10496750,257575,978500,3387000,983000,42135000,565500,626175,1372500,112500
AR45681684477116416,ALLIANCE DES SOCIALISTES ET DEMOCRATES AU PARLEMENT EUROPEEN,,"AT, BE, BG, DE, DK, ES, EU, FR, GB, IT, NL, PL, PT, RO, SK",EU-Parliament,58,3700,3250,260250,6375,24300,84000,24500,1042500,14000,15525,33750,2800
AR457054889038577664,PATRIOTS FOR PERRY,FEC ID C00510164,US,US-Federal,4,6400,5650,456000,11200,42500,147000,42500,1830000,24600,27225,59250,4900
AR458058743154737152,SANBORN FOR NEW HAMPSHIRE,FEC ID C00647610,US,US-Federal,1,500,450,35500,875,3300,11000,3500,142500,1900,2100,4500,400
AR458298711567499264,SLEED,,"EU, GR",EU-Parliament,18,200,200,17500,425,1600,6000,1500,67500,900,1050,2250,200
AR458617295061647360,NATIONAL SECURITY ACTION,EIN ID 82-2007387,US,US-Federal,97,4800,4250,342000,8400,31900,110000,32000,1372500,18400,20400,45000,3650
AR459032910456946688,CATHY FOR CONGRESS,FEC ID C00648907,US,US-Federal,52,16400,14450,1164500,28575,108600,376000,109000,4672500,62700,69450,152250,12500
AR460202790828900352,COMMITTEE TO ELECT JEFF BALLINGER TO THE U S CONGRESS,FEC ID C00669713,US,US-Federal,1,2200,1900,153000,3750,14300,49000,14500,615000,8200,9150,20250,1650
AR460447157288173568,INNOVATIONWEB S.r.l.,,"EU, IT",EU-Parliament,48,400,300,25000,600,2300,8000,2500,97500,1300,1500,3000,250
AR460495260921888768,STEPHANIE MURPHY FOR CONGRESS,FEC ID C00620443,US,US-Federal,26,39400,34700,2796250,68625,260700,902000,262000,11227500,150600,166800,365250,29950
AR460938364107882496,MAJORITY FORWARD,FEC ID C30002802,US,US-Federal,2,79500,69950,5636750,138325,525400,1819000,528000,22627500,303700,336225,737250,60400
AR461110987433443328,COLIN ALLRED FOR CONGRESS,FEC ID C00637868,US,US-Federal,2,6000,5250,424000,10400,39500,137000,39500,1702500,22800,25275,55500,4550
AR462410610177474560,"AMERICA FIRST ACTION, INC.",FEC ID C00637512,US,US-Federal,160,756200,665500,53625000,1315850,4998700,17303000,5021500,215272500,2888800,3198900,7010250,574750
AR462454590642585600,CHRISTIANS UNITED FOR ISRAEL ACTION FUND,EIN ID 46-1868892,US,US-Federal,6,13000,11400,920000,22575,85800,297000,86000,3690000,49600,54900,120000,9850
AR463190163921567744,CONNOLLY FOR CONGRESS,FEC ID C00445452,US,US-Federal,6,20700,18250,1470250,36075,137100,474000,137500,5902500,79200,87675,192000,15750
AR463536510084317184,SMP,FEC ID C00484642,US,US-Federal,348,448600,394750,31810000,780550,2965200,10264000,2978500,127695000,1713600,1897575,4158750,340950
AR464488687153971200,BE A HERO PAC,FEC ID C00678995,US,US-Federal,53,12100,10650,859750,21100,80100,277000,80500,3450000,46300,51300,112500,9200
AR464783356270215168,SODERBERG FOR CONGRESS,FEC ID C00649798,US,US-Federal,3,1200,1000,82250,2025,7700,27000,7500,330000,4400,4875,10500,900
AR465054111008555008,Strana nezávislosti České republiky,,"CZ, EU",EU-Parliament,19,2200,1900,154000,3775,14300,50000,14500,615000,8300,9150,20250,1650
AR465788309898002432,FRIENDS OF CHRIS MURPHY,FEC ID C00492645,US,US-Federal,10,24400,21450,1728500,42425,161100,558000,162000,6937500,93100,103125,225750,18550
AR466124760456101888,ROBERT CROOK FOR CONGRESS,EIN ID 83-1270504,US,US-Federal,30,400,300,25250,625,2400,8000,2500,105000,1400,1500,3000,250
AR467875732723335168,DAVID MAC MCCALLISTER CAMPAIGN,EIN ID 83-3781064,US,US-Federal,2,1700,1500,121500,2975,11300,39000,11500,487500,6600,7275,15750,1300
AR468571723583717376,JOHN WALSH FOR COLORADO,EIN ID 83-4350080,US,US-Federal,12,3700,3250,263500,6475,24600,85000,24500,1057500,14200,15675,34500,2800
AR46960416500219904,Atrey Sati,,IN,IN-General,1,0,0,1000,25,100,0,0,0,0,75,0,0
AR469774589304504320,Ethinos Digital Marketing Private Limited,,IN,IN-General,17,2200,1950,156750,3850,14600,51000,14500,630000,8400,9375,20250,1700
AR469817195380080640,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,FEC ID C00030718,US,US-Federal,1,0,0,750,25,100,0,0,0,0,75,0,0
AR470118186688184320,REPUBLICAN PARTY OF FLORIDA,EIN ID 59-0683241,US,US-Federal,33,190300,167500,13497000,331200,1258100,4355000,1264000,54180000,727100,805125,1764750,144650
AR470291909525372928,CONGRESSIONAL LEADERSHIP FUND,FEC ID C00504530,US,US-Federal,1754,3754500,3303950,266232000,6532850,24817300,85903000,24930000,1068757500,14342200,15881550,34804500,2853400
AR470412855804428288,AMERICA FIRST POLICIES INC.,FEC ID C90017302,US,US-Federal,268,338600,297950,24009750,589150,2238100,7747000,2248500,96382500,1293400,1432275,3138750,257350
AR47074490831601664,KULKARNI FOR CONGRESS,FEC ID C00662874,US,US-Federal,35,80800,71150,5731500,140650,534300,1849000,536500,23010000,308800,341925,749250,61450
AR470990374286917632,Asbl Fonsoc,,"BE, EU",EU-Parliament,17,9000,7900,635750,15600,59300,205000,59500,2550000,34300,37950,83250,6800
AR471417809432215552,SERVE AMERICA PAC,FEC ID C00571174,US,US-Federal,4,0,50,3000,75,300,1000,500,15000,200,150,750,50
AR471991754501914624,Committee to Elect Christopher Comden,EIN ID 83-0592989,US,US-Federal,1,100,50,5250,125,500,2000,500,22500,300,300,750,50
AR472349370658848768,COX FOR GOVERNOR 2018 INC,EIN ID 81-5105265,US,US-Federal,1,1000,850,68000,1675,6300,22000,6500,270000,3700,4050,9000,750
AR472478838153019392,NORTH CAROLINA DEMOCRATIC PARTY - FEDERAL,FEC ID C00165688,US,US-Federal,19,1200,1050,83000,2050,7700,27000,8000,330000,4500,4950,10500,900
AR47257009761812480,ENVIRONMENTAL DEFENSE ACTION FUND,FEC ID C30000954,US,US-Federal,3,1800,1600,129250,3175,12000,42000,12000,517500,7000,7725,17250,1400
AR472960699123892224,Jaunā konservatīvā partija,,"EU, LV",EU-Parliament,1,500,450,38000,925,3500,12000,3500,150000,2100,2250,5250,400
AR473443109850578944,ELECT CAROLYN LONG,FEC ID C00660472,US,US-Federal,49,27100,23900,1924500,47225,179400,621000,180000,7725000,103700,114825,251250,20650
AR473713589711011840,CORT VANOSTRAN FOR CONGRESS,FEC ID C00650440,US,US-Federal,24,70500,62050,5000750,122700,466200,1614000,468500,20077500,269400,298275,654000,53600
AR474006059804000256,DR. RAUL RUIZ FOR CONGRESS,FEC ID C00502575,US,US-Federal,45,20100,17700,1425250,34975,132900,460000,133500,5722500,76800,85050,186000,15300
AR474201223117930496,CORY GARDNER FOR SENATE,EIN ID 26-4730292,US,US-Federal,1,3000,2600,209500,5150,19500,68000,19500,840000,11300,12525,27000,2250
AR474748779908562944,Future Innovation SRL,,"DE, ES, EU, GB, IT, RO",EU-Parliament,103,169900,149550,12049750,295675,1123200,3888000,1128500,48375000,649100,718800,1575000,129150
AR475350487646863360,RITA HART FOR IOWA INC,EIN ID 83-4670431,US,US-Federal,2,100,100,7250,175,700,2000,500,30000,400,450,750,100
AR475727070379376640,MAHONY FOR U.S. SENATE,FEC ID C00704098,US,US-Federal,4,200,150,13500,325,1300,4000,1500,52500,700,825,1500,150
AR475747136466583552,FRIENDS OF MARK WARNER,FEC ID C00438713,US,US-Federal,33,1200,1050,84750,2075,7900,27000,8000,337500,4600,5025,11250,900
AR476073141664219136,"FLIC VOTES, INC",EIN ID 81-2185907,US,US-Federal,4,17400,15300,1231750,30225,114800,397000,115500,4942500,66300,73500,161250,13200
AR476313110076981248,Partido Socialista Obrero Español de Castilla y León,,"ES, EU",EU-Parliament,297,11100,9800,789750,19375,73600,255000,74000,3172500,42500,47100,103500,8450
AR476700962803679232,TRANSPARENCY IN GOVERNMENT PAC,FEC ID C00684019,US,US-Federal,3,3800,3300,267500,6550,24900,86000,25000,1072500,14400,15975,35250,2850
AR478027248704684032,Det Konservative Folkeparti i Frederiksberg Kommune,,"DK, EU",EU-Parliament,81,2900,2500,202500,4975,18900,65000,19000,810000,10900,12075,26250,2150
AR478461555797655552,TALLER DE IDEAS PARA LA RED SL,,"ES, EU",EU-Parliament,63,4500,3950,320250,7850,29900,103000,30000,1282500,17300,19125,42000,3450
AR479125385942925312,JULIA BROWNLEY FOR CONGRESS,FEC ID C00513077,US,US-Federal,12,25700,22650,1825250,44800,170100,589000,171000,7327500,98300,108900,238500,19550
AR479299108780113920,SAM GRAVES VICTORY FUND,FEC ID C00588822,US,US-Federal,6,400,400,30250,750,2800,10000,3000,120000,1600,1800,3750,300
AR479420055059169280,MARK DESAULNIER FOR CONGRESS,FEC ID C00554709,US,US-Federal,6,800,700,58000,1425,5400,19000,5500,232500,3100,3450,7500,600
AR480161950530011136,Arun Kumar Sharma,,IN,IN-General,2,0,0,1000,25,100,0,0,7500,100,75,0,0
AR480425008686956544,DAN NEWHOUSE FOR CONGRESS,FEC ID C00559393,US,US-Federal,9,5500,4800,388000,9525,36200,125000,36500,1560000,20900,23175,51000,4150
AR480468989152067584,LASHAR FOR CONGRESS,EIN ID 82-4481440,US,US-Federal,35,6900,6050,486500,11925,45300,157000,45500,1950000,26200,29025,63750,5200
AR48079444459388928,DONNA SHALALA FOR CONGRESS,FEC ID C00672311,US,US-Federal,9,25300,22200,1790500,43950,166900,578000,167500,7185000,96500,106800,234000,19200
AR480998953756655616,TRACON DIGITAL,EIN ID 13-4145469,US,US-Federal,23,4100,3600,290750,7125,27100,94000,27000,1170000,15700,17325,38250,3100
AR48123424924499968,MCSHANE LLC,EIN ID 82-3364220,US,US-Federal,10,6200,5450,441000,10825,41100,142000,41500,1770000,23800,26325,57750,4750
AR481432711093813248,JEFFRIES FOR CONGRESS,FEC ID C00503052,US,US-Federal,58,1300,1100,90500,2225,8400,29000,8500,360000,4900,5400,12000,950
AR482330462337892352,FREEDOMWORKS FOR AMERICA,FEC ID C00499020,US,US-Federal,9,9100,8000,646000,15850,60200,208000,60500,2595000,34800,38550,84750,6900
AR482676808500641792,JEFF MERKLEY FOR OREGON,FEC ID C00437277,US,US-Federal,3,200,200,17000,425,1600,5000,1500,67500,900,975,2250,200
AR483802708407484416,HUDSON FOR CONGRESS,FEC ID H2NC08185,US,US-Federal,19,9800,8600,694000,17025,64700,224000,65000,2782500,37400,41400,90750,7450
AR484823604953874432,SPORTS AND CUSTOM TEES INC,EIN ID 27-1599054,US,US-Federal,23,5800,5100,409500,10050,38200,132000,38500,1642500,22100,24450,53250,4400
AR484881879070146560,CENTERPARTIETS RIKSORGANISATION,,"EU, FR, SE",EU-Parliament,340,12100,10650,859500,21100,80100,277000,80500,3450000,46300,51300,112500,9200
AR485045706302685184,JERRY CARL FOR CONGRESS,EIN ID 83-3464374,US,US-Federal,4,700,550,46250,1125,4300,15000,4500,187500,2500,2775,6000,500
AR485896728302583808,WARREN FOR PRESIDENT,FEC ID C00693234,US,US-Federal,13258,814600,716800,57761000,1417350,5384300,18637000,5408500,231877500,3111600,3445650,7551000,619050
AR486291452976955392,Avante Comunicación SL,,"ES, EU",EU-Parliament,67,2200,1950,156750,3850,14600,51000,14500,630000,8400,9375,20250,1700
AR486321689546719232,THE OAKLAND FUND,EIN ID 26-2974684,US,US-Federal,1,100,50,5000,125,500,2000,500,22500,300,300,750,50
AR486771389802479616,CALIFORNIA MODERATE VOICES,FEC ID C00686337,US,US-Federal,8,4200,3750,300250,7375,28000,97000,28000,1207500,16200,17925,39000,3200
AR487034447959425024,DIE LINKE,,"DE, EU",EU-Parliament,7,3700,3300,264250,6475,24600,85000,25000,1057500,14200,15750,34500,2850
AR487611416686100480,IAN TODD FOR CONGRESS,FEC ID C00646372,US,US-Federal,42,3500,3100,249000,6100,23200,80000,23500,997500,13400,14850,32250,2650
AR488306308034854912,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,FEC ID C00618371,US,US-Federal,17046,5078900,4469450,360146000,8837325,33571600,116206000,33724000,1445767500,19401500,21483825,47081250,3860000
AR488313179982528512,Väli-Suomen Voima ry,,"EU, FI",EU-Parliament,6,700,600,47250,1150,4400,15000,4500,187500,2500,2850,6000,500
AR488609773244121088,SEAN FLYNN FOR CONGRESS,FEC ID C00602722,US,US-Federal,6,1300,1100,89500,2200,8300,29000,8500,360000,4800,5325,12000,950
